index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1150,foxbusiness,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1151,foxbusiness,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1152,foxbusiness,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1153,foxbusiness,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1154,foxbusiness,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1155,foxbusiness,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1156,foxbusiness,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1157,foxbusiness,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1158,foxbusiness,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1159,foxbusiness,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1160,foxbusiness,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1161,foxbusiness,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1162,foxbusiness,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1163,foxbusiness,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1164,foxbusiness,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1165,foxbusiness,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1166,foxbusiness,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1167,foxbusiness,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1168,foxbusiness,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1169,foxbusiness,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1170,foxbusiness,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1171,usatoday,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1172,usatoday,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1173,usatoday,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1174,usatoday,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1175,usatoday,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1176,usatoday,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1177,usatoday,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1178,usatoday,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1179,usatoday,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1180,usatoday,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1181,usatoday,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1182,usatoday,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1183,usatoday,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1184,usatoday,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1185,usatoday,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1186,usatoday,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1187,usatoday,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1188,usatoday,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1189,usatoday,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1190,usatoday,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1191,usatoday,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1192,usatoday,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1193,usatoday,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1194,usatoday,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1195,usatoday,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1196,usatoday,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1197,usatoday,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1198,usatoday,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1199,usatoday,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1200,usatoday,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1201,usatoday,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1202,usatoday,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1203,usatoday,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1204,usatoday,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1205,usatoday,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1206,usatoday,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1207,usatoday,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1208,usatoday,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1209,usatoday,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
1210,usatoday,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1211,usatoday,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1212,usatoday,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1213,usatoday,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1214,usatoday,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1215,usatoday,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1216,usatoday,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1217,usatoday,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1218,usatoday,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1219,usatoday,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1220,usatoday,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1221,usatoday,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1222,usatoday,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1223,usatoday,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1224,myrateplan,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1225,myrateplan,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1226,myrateplan,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1227,myrateplan,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1228,myrateplan,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1229,myrateplan,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1230,myrateplan,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
1231,myrateplan,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1232,myrateplan,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1233,myrateplan,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM
1234,myrateplan,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1235,myrateplan,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1236,myrateplan,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1237,myrateplan,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1238,myrateplan,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
1239,myrateplan,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1240,myrateplan,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1241,myrateplan,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1242,myrateplan,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1243,myrateplan,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1244,myrateplan,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1245,myrateplan,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1246,myrateplan,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1247,myrateplan,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1248,myrateplan,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1249,myrateplan,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1250,myrateplan,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1251,myrateplan,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1252,myrateplan,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1253,myrateplan,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1254,myrateplan,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1255,myrateplan,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1256,myrateplan,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1257,myrateplan,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1258,myrateplan,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1259,myrateplan,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1260,myrateplan,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1261,myrateplan,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1262,myrateplan,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1263,myrateplan,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1264,myrateplan,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1265,myrateplan,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1266,myrateplan,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1267,myrateplan,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1268,myrateplan,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1269,myrateplan,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1270,myrateplan,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1271,myrateplan,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1272,myrateplan,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1273,myrateplan,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1274,myrateplan,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1275,myrateplan,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1276,myrateplan,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1277,myrateplan,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1278,myrateplan,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1279,myrateplan,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1280,myrateplan,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1281,myrateplan,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1282,myrateplan,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1283,myrateplan,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1284,myrateplan,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1285,myrateplan,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1286,myrateplan,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1287,myrateplan,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1288,myrateplan,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1289,myrateplan,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1290,myrateplan,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1291,myrateplan,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1292,myrateplan,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1293,myrateplan,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1294,myrateplan,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1295,myrateplan,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1296,myrateplan,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1297,myrateplan,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1298,myrateplan,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
1299,myrateplan,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1300,myrateplan,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1301,myrateplan,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1302,myrateplan,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1303,myrateplan,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
1304,myrateplan,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1305,myrateplan,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1306,myrateplan,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1307,myrateplan,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1308,myrateplan,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1309,myrateplan,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1310,myrateplan,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1311,myrateplan,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1312,myrateplan,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1313,myrateplan,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1314,myrateplan,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1315,myrateplan,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1316,myrateplan,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1317,myrateplan,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1318,myrateplan,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1319,myrateplan,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1320,myrateplan,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1321,myrateplan,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1322,myrateplan,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1323,myrateplan,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1324,orbitz,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
1325,orbitz,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1326,orbitz,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1327,orbitz,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1328,orbitz,UA-3925-IAD-ORF,08:41 AM,08:42 AM,09:54 AM,09:43 AM
1329,orbitz,AA-1733-ORD-PHX,07:45 PM,07:58 PM,10:30 PM,10:30 PM
1330,orbitz,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1331,orbitz,UA-2830-MCO-CLT,03:27 PM,03:27 PM,05:05 PM,05:17 PM
1332,orbitz,CO-58-DEN-IAH,11:25 AM,11:32 AM,02:50 PM,03:31 PM
1333,orbitz,UA-5487-SFO-MRY,10:39 AM,10:33 AM,11:19 AM,11:21 AM
1334,orbitz,AA-204-LAX-MCO,11:25 PM,11:25 PM,06:55 AM,06:55 AM
1335,orbitz,UA-414-LAX-SFO,06:00 AM,05:56 AM,07:23 AM,07:17 AM
1336,orbitz,CO-1614-LAX-IAH,12:30 AM,12:41 AM,05:35 AM,05:26 AM
1337,orbitz,UA-2726-FLL-PHL,04:00 PM,04:00 PM,06:46 PM,06:28 PM
1338,orbitz,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
1339,orbitz,CO-1090-BOS-IAH,09:45 AM,10:19 AM,01:16 PM,01:19 PM
1340,orbitz,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1341,orbitz,UA-3515-IAD-MSP,08:15 AM,08:12 AM,10:06 AM,09:56 AM
1342,orbitz,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1343,orbitz,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1344,orbitz,AA-1886-BOS-MIA,10:45 AM,10:55 AM,02:20 PM,01:40 PM
1345,orbitz,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1346,orbitz,CO-1561-PHX-IAH,08:05 AM,08:00 AM,11:35 AM,11:32 AM
1347,orbitz,UA-2314-ATL-PHL,02:55 PM,02:55 PM,05:00 PM,04:47 PM
1348,orbitz,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1349,orbitz,CO-1023-IAH-DEN,11:40 AM,11:56 AM,01:17 PM,01:14 PM
1350,orbitz,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1351,orbitz,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
1352,orbitz,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1353,orbitz,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1354,orbitz,AA-1664-MIA-ATL,10:15 AM,10:18 AM,12:10 PM,11:56 AM
1355,orbitz,AA-1279-DFW-PHX,01:00 PM,02:04 PM,02:35 PM,03:30 PM
1356,orbitz,UA-854-SFO-IAH,07:53 AM,07:49 AM,01:39 PM,01:30 PM
1357,orbitz,UA-382-IAD-LAX,12:30 PM,12:35 PM,03:19 PM,03:21 PM
1358,orbitz,AA-4344-ORD-DTW,11:45 AM,12:13 PM,02:00 PM,02:10 PM
1359,orbitz,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1360,orbitz,UA-2945-PHL-CLT,12:00 AM,03:11 AM,01:45 PM,01:15 PM
1361,orbitz,CO-63-EWR-IAH,05:25 PM,05:22 PM,08:22 PM,08:03 PM
1362,orbitz,CO-47-IAH-LAX,07:10 PM,08:25 PM,08:56 PM,09:52 PM
1363,orbitz,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1364,orbitz,UA-248-PHX-ORD,12:57 PM,01:32 PM,05:15 PM,05:34 PM
1365,orbitz,AA-4330-CVG-ORD,03:35 PM,03:36 PM,04:00 PM,03:33 PM
1366,orbitz,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1367,orbitz,AA-1640-MIA-MCO,06:30 PM,06:30 PM,07:25 PM,07:25 PM
1368,orbitz,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1369,orbitz,CO-1694-LAX-IAH,07:15 PM,07:15 PM,12:21 AM,12:21 AM
1370,orbitz,UA-843-LAX-ORD,01:55 PM,02:10 PM,07:53 PM,07:58 PM
1371,orbitz,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1372,orbitz,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1373,orbitz,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1374,orbitz,AA-1007-MIA-PHX,04:55 PM,05:08 PM,08:05 PM,07:55 PM
1375,orbitz,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
1376,orbitz,UA-938-DEN-ORD,04:16 PM,04:15 PM,07:35 PM,07:36 PM
1377,orbitz,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1378,orbitz,CO-16-LAX-EWR,10:25 AM,10:20 AM,06:44 PM,06:34 PM
1379,orbitz,UA-2515-DFW-CLT,07:05 AM,07:05 AM,10:31 AM,10:47 AM
1380,orbitz,AA-400-DFW-JFK,10:40 AM,11:01 AM,02:59 PM,03:04 PM
1381,orbitz,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1382,orbitz,AA-3756-ORD-SLC,12:15 PM,12:41 PM,02:45 PM,02:50 PM
1383,orbitz,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
1384,orbitz,AA-1522-SFO-ORD,11:55 PM,11:55 PM,05:50 AM,05:50 AM
1385,orbitz,UA-233-LAX-JFK,04:25 PM,04:25 PM,12:29 AM,12:29 AM
1386,orbitz,AA-3823-LAX-DEN,09:00 PM,09:00 PM,12:15 AM,12:15 AM
1387,orbitz,AA-2312-DFW-DTW,08:25 PM,08:25 PM,11:50 PM,11:50 PM
1388,orbitz,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1389,orbitz,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1390,orbitz,AA-649-ORD-SNA,01:30 PM,01:30 PM,03:50 PM,03:50 PM
1391,orbitz,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1392,orbitz,UA-6273-YYC-SFO,07:35 AM,07:27 AM,09:43 AM,08:45 AM
1393,orbitz,UA-828-SFO-ORD,11:08 PM,11:08 PM,05:11 AM,05:11 AM
1394,orbitz,CO-4888-IAH-DAL,05:30 PM,05:30 PM,06:40 PM,06:40 PM
1395,orbitz,UA-858-PVG-SFO,01:45 PM,01:32 PM,08:27 AM,08:02 AM
1396,orbitz,UA-2704-DTW-PHX,11:15 AM,11:15 AM,01:40 PM,02:00 PM
1397,orbitz,AA-3063-SLC-LAX,08:20 PM,08:39 PM,09:20 PM,09:20 PM
1398,orbitz,UA-2708-EWR-CLT,02:55 PM,02:55 PM,04:53 PM,04:44 PM
1399,orbitz,UA-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1400,orbitz,UA-1500-IAH-GUA,08:55 AM,09:16 AM,11:45 AM,11:56 AM
1401,orbitz,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1402,orbitz,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1403,orbitz,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1404,orbitz,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1405,orbitz,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1406,orbitz,UA-37-EDI-EWR,09:05 AM,08:52 AM,11:53 AM,12:09 PM
1407,orbitz,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1408,orbitz,AA-415-BOS-ORD,08:35 AM,08:56 AM,10:40 AM,10:16 AM
1409,orbitz,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1410,orbitz,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1411,orbitz,AA-1544-SAN-ORD,11:25 AM,11:40 AM,05:25 PM,04:56 PM
1412,orbitz,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1413,orbitz,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1414,orbitz,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1415,orbitz,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1416,orbitz,UA-3099-PHX-PHL,11:55 AM,11:55 AM,06:17 PM,05:38 PM
1417,orbitz,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1418,orbitz,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1419,orbitz,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1420,orbitz,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1421,orbitz,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1422,orbitz,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1423,phl,AA-446-DFW-PHL,11:50 AM,12:12 PM,03:50 PM,04:09 PM
1424,phl,UA-3373-IAD-PHL,08:29 AM,08:26 AM,09:24 AM,09:13 AM
1425,phl,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1426,phl,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1427,CO,CO-1586-IAH-MCO,07:00 PM,07:14 PM,10:15 PM,10:29 PM
1428,CO,CO-52-IAH-LAX,07:35 AM,07:29 AM,09:21 AM,09:14 AM
